2184	1	1089
590	1	1563
1519	1	1576
1357	1	214
389	1	1086
3063	1	1790
1959	1	2653
946	1	1398
3989	1	2501
1508	1	4237
1507	1	4269
4099	1	1738
1507	1	4189
2663	1	214
1151	1	3484
1494	1	2503
1213	1	2784
3225	1	1786
4102	1	739
1353	1	1281
426	1	2248
2374	1	1562
1133	1	181
911	1	214
1939	1	1236
1479	1	650
335	1	214
1494	1	1416
1016	1	2332
4099	1	1231
4053	1	2869
3989	1	3307
431	1	2653
1133	1	1086
1493	1	1236
2462	1	1711
1351	1	736
3580	1	1564
874	1	1404
1508	1	4288
3049	1	714
946	1	774
2184	1	731
4100	1	1657
4092	1	214
3047	1	1563
2112	1	3386
4101	1	2874
3941	1	1270
2598	1	650
322	1	1408
590	1	1567
1117	1	1788
2182	1	1268
3041	1	244
1824	1	214
4099	1	2789
3204	1	133
2184	1	1789
1508	1	4195
4100	1	2874
4101	1	1970
946	1	771
3651	1	3404
4039	1	1673
1153	1	714
4101	1	2731
4099	1	2033
1959	1	214
4099	1	1745
1493	1	1750
383	1	1992
2183	1	3497
1507	1	4216
4096	1	3385
4030	1	214
2385	1	2653
3203	1	214
1731	1	182
3089	1	1802
4096	1	3408
381	1	184
1508	1	4203
1519	1	1568
1142	1	214
2167	1	3302
422	1	287
424	1	2638
2376	1	214
4100	1	279
4101	1	2324
1351	1	1623
4100	1	4018
1929	1	1841
1205	1	2653
1807	1	1429
874	1	2564
4100	1	191
3063	1	1789
1898	1	214
4100	1	3349
424	1	2833
4101	1	3319
1336	1	183
1162	1	3408
1923	1	214
3885	1	3330
1205	1	214
1027	1	2019
1530	1	1562
4099	1	2024
4051	1	214
1224	1	3299
4100	1	1608
2377	1	2884
3668	1	4171
1479	1	3751
3200	1	845
4100	1	1393
1519	1	1578
1133	1	1796
4100	1	782
2605	1	625
4100	1	2654
3629	1	3437
2167	1	1656
3089	1	731
3570	1	3764
1492	1	1416
4100	1	598
3236	1	214
4100	1	3325
417	1	2653
4099	1	1769
3184	1	214
3571	1	2653
403	1	214
1508	1	4253
2042	1	214
1479	1	3750
3570	1	2719
579	1	1562
2361	1	1846
4099	1	2324
1807	1	3330
355	1	3176
3822	1	2653
4099	1	3762
1939	1	1750
2449	1	3325
1508	1	4246
2184	1	1802
3885	1	816
1939	1	196
995	1	4145
1011	1	2653
1950	1	4219
1507	1	4282
1490	1	653
387	1	214
1507	1	4241
3617	1	214
1353	1	471
3905	1	214
936	1	1562
4100	1	1231
383	1	1790
1374	1	214
1496	1	4331
4099	1	3325
4101	1	2903
2042	1	1562
2361	1	1854
4101	1	3312
866	1	1624
424	1	2014
4099	1	260
1364	1	214
1507	1	823
4053	1	2834
935	1	214
3873	1	3380
4099	1	2326
368	1	1562
946	1	776
4108	1	1564
4099	1	279
4099	1	1858
1208	1	214
4100	1	596
1684	1	646
1519	1	1571
3041	1	214
2596	1	214
2693	1	1562
3011	1	214
2659	1	214
1901	1	214
2587	1	214
2580	1	714
1022	1	2867
874	1	3267
1492	1	1750
368	1	2653
2110	1	3290
874	1	654
3231	1	214
3580	1	1566
4100	1	3762
3091	1	214
4100	1	1750
2459	1	228
4100	1	2278
2950	1	1085
3651	1	214
324	1	214
988	1	1562
1508	1	4125
1351	1	3391
2597	1	3081
1508	1	3166
337	1	214
1373	1	3176
3254	1	3494
3043	1	3374
1016	1	124
325	1	214
2957	1	214
1492	1	1236
4060	1	3480
2184	1	1774
2139	1	3395
4100	1	3988
1385	1	214
867	1	178
575	1	1876
2168	1	1870
3089	1	1790
4101	1	1277
4108	1	1566
3938	1	1085
4099	1	3319
2347	1	3780
1357	1	266
3089	1	1089
424	1	1236
1360	1	2078
4100	1	599
4100	1	1866
992	1	3385
4100	1	1875
1351	1	1399
4100	1	1745
1519	1	1575
1507	1	1412
3089	1	1087
2347	1	3458
420	1	135
934	1	691
1507	1	4272
1310	1	214
992	1	1089
412	1	214
4099	1	3793
1720	1	214
2387	1	479
2179	1	1562
2149	1	214
2184	1	182
4100	1	3321
1353	1	3341
4099	1	605
2989	1	214
4066	1	2653
452	1	214
3059	1	214
1508	1	3338
1095	1	214
424	1	2832
4099	1	1409
4100	1	169
2988	1	181
3089	1	1088
1353	1	1399
2427	1	257
2373	1	129
3089	1	1792
4100	1	2020
2184	1	3482
1507	1	4201
2167	1	3305
4100	1	601
1117	1	1460
874	1	2769
874	1	746
1508	1	4188
3836	1	2704
4101	1	3270
2376	1	3482
4025	1	705
3629	1	3435
2168	1	1656
1351	1	3495
874	1	3140
4099	1	2021
3047	1	1566
966	1	2309
3039	1	3325
2977	1	214
1289	1	214
583	1	3325
1507	1	4218
3649	1	214
938	1	2653
2390	1	3500
4100	1	112
1710	1	214
3586	1	2653
1179	1	640
3058	1	731
2041	1	2651
3044	1	4182
424	1	1237
4101	1	3268
2133	1	214
4053	1	3308
874	1	674
880	1	1632
4050	1	467
4060	1	184
2112	1	3385
3029	1	3359
4101	1	1745
2139	1	797
2674	1	1227
4038	1	3482
1133	1	834
18	1	214
1531	1	214
2350	1	1086
2614	1	3291
4101	1	3762
1709	1	133
3020	1	692
322	1	4018
3617	1	3462
1117	1	2225
560	1	2739
1950	1	4197
1950	1	214
3010	1	214
1512	1	2653
4100	1	3509
420	1	184
3938	1	727
3056	1	2653
4099	1	2027
420	1	728
2366	1	214
1364	1	3341
1352	1	3494
1492	1	196
1148	1	3481
2674	1	2768
4093	1	1562
922	1	214
1222	1	3621
4099	1	1866
4101	1	1766
4096	1	214
1507	1	4130
4100	1	784
4099	1	607
1213	1	2894
1547	1	214
2583	1	214
4099	1	596
2583	1	4256
4101	1	257
4099	1	599
2950	1	181
3038	1	182
2998	1	3343
2967	1	266
3232	1	3290
1198	1	214
420	1	1775
4101	1	2325
383	1	1775
1494	1	1236
2629	1	2791
4046	1	1972
1508	1	4248
4100	1	2033
4097	1	214
3920	1	790
1910	1	214
1939	1	1462
3571	1	214
2580	1	214
2982	1	214
970	1	3407
3037	1	214
3610	1	690
4100	1	719
2398	1	214
966	1	214
4099	1	1748
2347	1	214
2187	1	214
992	1	1667
1939	1	779
1179	1	633
3633	1	3387
2364	1	2010
3203	1	1562
2664	1	2653
3938	1	182
2161	1	214
520	1	2653
2387	1	2332
1507	1	4243
4099	1	3268
880	1	1762
1938	1	214
420	1	1792
1507	1	4321
323	1	2653
428	1	214
2167	1	3303
874	1	669
1815	1	214
3856	1	214
1186	1	214
3608	1	214
3897	1	1996
4101	1	3321
4101	1	614
587	1	2653
373	1	1975
3623	1	630
1910	1	1086
2659	1	3528
4100	1	2748
1507	1	146
992	1	214
4099	1	3766
3236	1	2653
1906	1	2820
425	1	2653
3008	1	3380
4101	1	1772
1494	1	196
4100	1	2030
3184	1	3710
2679	1	214
3676	1	3289
420	1	731
420	1	1800
4100	1	195
4099	1	1657
3050	1	1079
4053	1	3792
999	1	214
2347	1	754
420	1	1776
3256	1	214
3239	1	214
4101	1	1773
2139	1	792
1689	1	214
4099	1	195
2141	1	3487
1507	1	4228
4101	1	2278
1906	1	214
1222	1	3622
1141	1	214
1507	1	1077
4099	1	1608
1221	1	214
4099	1	3322
328	1	214
3044	1	4230
1494	1	2842
3002	1	2653
4100	1	2309
2347	1	2312
4101	1	1833
1028	1	3527
995	1	4152
2601	1	214
1524	1	1562
3617	1	254
1193	1	2653
2112	1	3380
995	1	4312
1094	1	214
2139	1	789
420	1	1777
1910	1	1801
4100	1	602
4099	1	255
1373	1	214
4099	1	1446
4099	1	2025
991	1	1562
3039	1	214
1352	1	3495
946	1	1281
340	1	687
4100	1	469
4100	1	1446
587	1	214
3630	1	3437
2184	1	184
4099	1	600
2184	1	1800
2168	1	1871
976	1	3965
385	1	1567
1508	1	4283
2362	1	1848
1508	1	3136
1717	1	132
2699	1	214
1353	1	3494
3239	1	2653
1962	1	722
2936	1	214
424	1	2711
2184	1	1088
4099	1	2030
1351	1	1782
4099	1	2713
2364	1	2011
3580	1	1562
1508	1	2856
979	1	214
1907	1	214
4101	1	2654
4100	1	253
2167	1	1636
4024	1	3364
1186	1	3497
4108	1	1563
1507	1	2204
2139	1	3387
