lgn_id,lgn_name,hkg_name,in_mech_kge
1463,pentobarbital,,False
1464,acetate,,False
1465,pidotimod,,False
1466,platinum,,False
1467,4-chloro-DL-phenylalanine methyl ester hydrochloride,,False
1468,Streptozotocin,,False
1469,aspirin,,False
1470,PTH,,False
1471,AMB,,False
1472,antidepressants,,False
1473,dehydroepiandrosterone,,False
1474,IDV,,False
1475,Lithium,,False
1476,hydrogen peroxide,,False
1477,PB,,False
1478,Ca,,False
1479,Soy isoflavone aglycone,,False
1480,salicylic acid,,False
1481,dextran sulfate sodium,,False
1482,alcohol,,False
1483,aminoglycosides,,False
1484,hydroquinone,,False
1485,oyster protein hydrolysates,,False
1486,glucuronide,,False
1487,L-NMMA,,False
1488,CBZ,,False
1489,deoxycholic acid,,False
1490,diclofinac,,False
1491,leptin,,False
1492,selenite,,False
1493,DOX,,False
1494,hemin,,False
1495,acetylcholine,,False
1496,histamine,,False
1497,KCl,,False
1498,acetylcholine esterase,,False
1499,mitomycin,,False
1500,5-fluorouracil,,False
1501,BLM,,False
1502,Mg,,False
1503,daunorubicin,,False
1504,AST,,False
1505,Phenylephrine,,False
1506,protease inhibitors,,False
1507,Raubasine,,False
1508,luteinizing hormone,,False
1509,Calcitriol,,False
1510,quercetin,,False
1511,hPTH,,False
1512,M-pred,,False
1513,talinolol,,False
1514,ZnSO4,,False
1515,arsenicated,,False
1516,ETP,,False
1517,opioidergic system,,False
1518,qunidine,,False
1519,1-methylnicotiamide,,False
1520,pregnenolone,,False
1521,PG,,False
1522,bicuculline,,False
1523,H-89,,False
1524,SNP,,False
1525,Zn,,False
1526,free tri-iodothyronine,,False
1527,selenium,,False
1528,tri-iodothyronine,,False
1529,theobromine,,False
1530,benzodiazepines,,False
1531,Ag-nanoparticles,,False
1532,Ca2+ channel blocker,,False
1533,DPI,,False
1534,fibrin,,False
1535,ACh,,False
1536,catalase,,False
1537,catecholamine,,False
1538,Endoxan,,False
1539,naloxone hydrochloride,,False
1540,trypsin,,False
1541,K+,,False
1542,dihydrotestosterone,,False
1543,KAN,,False
1544,APAP,,False
1545,dexamethazone,,False
1546,N(G)-monomethyl-L-arginine,,False
1547,LH,,False
1548,claudin-4,,False
1549,silymarin,,False
1550,T4,,False
1551,calcium,,False
1552,DPPH,,False
1553,androgen,,False
1554,IPC,,False
1555,Bleomycin,,False
1556,TBARS,,False
1557,Zn-Met,,False
1558,nitric oxide,,False
1559,MMS,,False
1560,aluminium chloride,,False
1561,thrombin,,False
1562,DXR,,False
1563,Lop,,False
1564,Methylmercury,,False
1565,calcium ionophore,,False
1566,iron(III)-hydroxide polymaltose complex,,False
1567,Ag,,False
1568,arsenic ion,,False
1569,glucagon,,False
1570,bovine serum albumin,,False
1571,actinomycin D-chase,,False
1572,CLA,,False
1573,PGE(2),,False
1574,DBP,,False
1575,glutathione,,False
1576,loperamide,,False
1577,IGF-I,,False
1578,anandamide,,False
1579,ALT,,False
1580,Aluminum,,False
1581,BoNT/A,,False
1582,epicatechin,,False
1583,Gentamicin,,False
1584,DMSO,,False
1585,amoxicillin/clavulanic acid,,False
1586,corticosteroids,,False
1587,amrinone,,False
1588,5-FU,,False
1589,PE,,False
1590,naloxone methiodide,,False
1591,NO,,False
1592,arsenic,,False
1593,di-n-butylphthalate,,False
1594,mitomycin C,,False
1595,Hcy,,False
1596,bacitracin,,False
1597,(acebutolol,,False
1598,AGII,,False
1599,PGx,,False
1600,human parathyroid hormone,,False
1601,prostaglandin E(2),,False
1602,1,,False
1603,DA,,False
1604,buterylcholinesterase,,False
1605,glibenclamide,,False
1606,gemcitabine,,False
1607,Estrogen,,False
1608,glucose,,False
1609,NSAID,,False
1610,copper,,False
1611,STZ,,False
1612,propionate,,False
1613,GSH,,False
1614,arbekacin,,False
1615,insulin,,False
1616,Sodium nitroprusside,,False
1617,PI,,False
1618,adiponectin,,False
1619,BoNTs,,False
1620,angiotensin I,,False
1621,nicergoline,,False
1622,Hydroxybupropion,,False
1623,WAY 100635,,False
1624,alanine aminotransferase,,False
1625,METH,,False
1626,thyroxin,,False
1627,diclofenac sodium,,False
1628,PC,,False
1629,Cadmium,,False
1630,dimethyl sulfoxide,,False
1631,ethinyl estradiol,,False
1632,taxol,,False
1633,tert-butyl hydroperoxide,,False
1634,α-naphthoflavone,,False
1635,2'-azinobis-3-ethylbenzothiazoline-6-sulfonic acid,,False
1636,AMX,,False
1637,Testosterone,,False
1638,butyrylcholinesterase,,False
1639,acetic acid,,False
1640,immunosuppressant,,False
1641,CsA,,False
1642,paraoxonase,,False
1643,5-FLU,,False
1644,sodium selenate,,False
1645,nitrite,,False
1646,NAC,,False
1647,acetylcholinesterase,,False
1648,PhIP,,False
1649,antiplatelet,,False
1650,Zn-Gly,,False
1651,5-HIAA,,False
1652,conjugated dienes,,False
1653,albumin,,False
1654,vitamin A,,False
1655,VP-16,,False
1656,angiotensin II,,False
1657,AMPT,,False
1658,reduced level of non-protein thiol,,False
1659,meropenem,,False
1660,Na+,,False
1661,LT,,False
1662,homocysteine,,False
1663,methyl-L-dopa sesquihydrate,,False
1664,urethane,,False
1665,serine,,False
1666,DFP,,False
1667,prostaglandin E2,,False
1668,hyaluronidase,,False
1669,CoCl2,,False
1670,sodium selenite,,False
1671,Ca++,,False
1672,ISO,,False
1673,N-acetylcysteine,,False
1674,As3+,,False
1675,DCA,,False
1676,catechins,,False
1677,Amp B,,False
1678,adenosine tri phosphate,,False
1679,Manganese,,False
1680,androstenedione,,False
1681,SA,,False
1682,cortisol,,False
1683,DEN,,False
1684,α-tocopherol,,False
1685,norepinephrine,,False
1686,thyroid hormone,,False
1687,somatostatin,,False
1688,sulphonamide,,False
1689,lactate,,False
1690,glutathione peroxidase,,False
1691,activators,,False
1692,myeloperoxidase,,False
1693,saline,,False
1694,glucocorticoid,,False
1695,quinolone,,False
1696,prulifloxacin,,False
1697,retinol,,False
1698,anticoagulants,,False
1699,TET,,False
1700,castor oil,,False
1701,sulfamethoxazole,,False
1702,cyclosporine A,,False
1703,artemisinin,,False
1704,CPA,,False
1705,nicotinamide,,False
1706,DFO,,False
1707,N-methyl-D-aspartate,,False
1708,Cu,,False
1709,diclofenak,,False
1710,MMC,,False
1711,T3,,False
1712,glycogen,,False
1713,2,,False
1714,isorhamnetin,,False
1715,thyroid-stimulating hormone,,False
1716,prostaglandin,,False
1717,folic acid,,False
1718,ASA,,False
1719,NaHCO3,,False
1720,caffeine,,False
1721,ceruleine,,False
1722,triiodothyronine,,False
1723,H₂O₂,,False
1724,atenolol,,False
1725,NPSH,,False
1726,sulfaphenazole,,False
1727,Tac,,False
1728,TSH,,False
1729,sulfate,,False
1730,oxaliplatin,,False
1731,CP,,False
1732,N(G)-nitro-l-arginine methyl ester,,False
1733,Cd,,False
1734,MTZ,,False
1735,dihydroergocristine,,False
1736,L-phenylephrine,,False
1737,non-steroidal anti-inflammatory drug,,False
1738,free thyroxine,,False
1739,aluminum chloride,,False
1740,proton pump inhibitor,,False
1741,MTX,,False
1742,glutahione,,False
1743,CHL,,False
1744,chloroquine sulphate,,False
1745,magnesium-L-aspartate hydrochloride,,False
1746,pyridoxine,,False
1747,dopamine,,False
1748,17-hydroxyprogesterone,,False
1749,α-glucosidase,,False
1750,Maltofer,,False
1751,ethanol,,False
1752,interferon,,False
1753,MDA,,False
1754,22R-hydroxycholesterol,,False
1755,parathyroid hormone,,False
1756,CTX,,False
1757,PTU,,False
1758,collagenase,,False
1759,ferric ions,,False
1760,cholinesterase,,False
1761,fumarate,,False
1762,diazoxide,,False
1763,fluoroquinolones,,False
1764,salt,,False
1765,interferon alpha and beta,,False
1766,CORT,,False
1767,Cm,,False
1768,laccase,,False
1769,C-peptide,,False
1770,Ferrous ions,,False
1771,calcium channel blockers,,False
1772,statins,,False
1773,Cysteine,,False
1774,NE,,False
1775,galanthamine,,False
1776,CIP,,False
1777,itraconazole capsules,,False
1778,2-amino-1-methyl-6-phenylimidazo4,,False
1779,superoxide dismutase,,False
1780,guanidine,,False
1781,secretion,,False
1782,botulinum neurotoxins,,False
1783,K+ channel opener,,False
1784,H(2) O(2),,False
1785,IH,,False
1786,ferrous sulfate,,False
1787,steroids,,False
1788,zinc glycine chelate,,False
1789,butyrate,,False
1790,oxacillin,,False
1791,lactic acid,,False
1792,PGE2,,False
1793,BChE,,False
1794,methylxanthine,,False
1795,reduced glutathione,,False
1796,L-dopa,,False
1797,estradiol,,False
1798,glutamate,,False
1799,superoxide,,False
1800,TB,,False
1801,uPA,,False
1802,VBL,,False
1803,polymixin B,,False
1804,leukotriene C4,,False
1805,leukotriene,,False
1806,Ca(2+),,False
1807,IFA,,False
1808,L-thyroxine,,False
1809,anti-malarial,,False
1810,SI,,False
1811,6beta-hydroxycortisol,,False
1812,VA,,False
1813,cotinine,,False
1814,GPx,,False
1815,MPO,,False
1816,liver cholinesterase,,False
1817,estrone-3-sulfate,,False
1818,testosterone propionate,,False
1819,iron glycine,,False
1820,Lac,,False
1821,Ca2,,False
1822,dehydronifedipine,,False
1823,EC,,False
1824,T,,False
1825,CB,,False
1826,Rapamycin,,False
1827,mercury,,False
1828,sibutramine,,False
1829,HG,,False
1830,androgens,,False
1831,Dibutyryl-cGMP,,False
1832,galactosamine,,False
1833,zinc methionine,,False
1834,genotoxin,,False
1835,NFP,,False
1836,trimethoprim,,False
1837,Mn,,False
1838,carbachol,,False
1839,fibrinogen,,False
1840,anticholinestrase,,False
1841,URE,,False
1842,cortisone,,False
1843,FPG,,False
1844,malondialdehyde,,False
1845,carbon tetrachloride,,False
1846,amphotericin B,,False
1847,pyrazole,,False
1848,Botulinum neurotoxin type A,,False
1849,T(4),,False
1850,deferoxamine,,False
1851,Am,,False
1852,Methyl-prednisolone,,False
1853,DMBA,,False
1854,methamphetamine,,False
1855,papaverine,,False
1856,noradrenaline,,False
1857,S-mephenytoin,,False
1858,AlCl3,,False
1859,arachidonic acid,,False
1860,Piracetam,,False
1861,antibiotic,,False
1862,N(G)-nitro-L-arginine methyl ester (L-NAME),,False
1863,rifampicin,,False
1864,steroid,,False
1865,AZT,,False
1866,thapsigargin,,False
1867,UI,,False
1868,BuChE,,False
1869,NO synthase inhibitor,,False
1870,Diphenylene iodonium,,False
1871,carbapenems,,False
1872,bradykinin,,False
1873,chelators,,False
1874,Phe,,False
1875,interferon-γ,,False
1876,ChE,,False
1877,acetaldehyde,,False
1878,DHT,,False
1879,actinomycin D,,False
1880,lipase,,False
1881,DSS,,False
1882,different zinc sources groups,,False
1883,RU486,,False
1884,L-Cysteine,,False
1885,Adriamycin,,False
1886,mitomycin-C,,False
1887,EE,,False
1888,As(III),,False
1889,sulfadimethoxine,,False
1890,cefoxitin,,False
1891,calcium hydrogen-phosphate,,False
1892,Cys,,False
1893,SMX,,False
1894,thyroxine,,False
1895,Ang II,,False
1896,nifuroxazide,,False
1897,CCl4,,False
1898,cefmetazole,,False
1899,sodium salicylate,,False
1900,OPH,,False
1901,t-BHP,,False
1902,PCM,,False
1903,kanamycin,,False
1904,DS,,False
1905,isoproterenol,,False
1906,alkaline phosphatase,,False
1907,malonaldehyde,,False
1908,phenacetin,,False
1909,ABTS,,False
1910,Both drugs,,False
1911,P,,False
1912,PGI2,,False
1913,taurocholate,,False
1914,aspartate aminotransferase,,False
1915,protein carbonyl,,False
1916,β-naphthoflavone,,False
1917,follicle-stimulating hormone,,False
1918,choline,,False
1919,HQ,,False
1920,Se,,False
1921,PPI,,False
1922,CARB,,False
1923,paracetamol,,False
1924,E2,,False
1925,tryptophan,,False
1926,malathion,,False
1927,7,,False
1928,thyroid,,False
1929,Vitamin-B9,,False
1930,Ca2+ channel blockers La3+,,False
1931,methyl methanesulfonate,,False
1932,α-methyl-DL-tyrosine,,False
1933,ALP,,False
1934,tetraethylammonium,,False
1935,Ambrisentan,,False
1936,FT,,False
1937,HSL,,False
1938,serotonin,,False
1939,Isorhoifolin,,False
1940,Ellagic Acid,,False
1941,Gluconic Acid,,False
1942,(+)-Ursolic Acid,,False
1943,L-Isoleucine,,False
1944,beta-Maltose,,False
1945,1-Palmitoylglycerol 3-phosphate,,False
1946,Camphene,,False
1947,Glycine,,False
1948,Vicine,,False
1949,"(3b,5a,6b,25R)-3,6-Dihydroxyspirostane-2,12-dione 3-[4'-(2''-glucosyl-3''-xylosyl)-galactoside]",,False
1950,Cdp-DG(16:0/16:0),,False
1951,Sulfate Ion,,False
1952,Potassium oxide,,False
1953,"1-Methyl-4-(6-methylhept-6-en-2-yl)cyclohexa-1,4-diene",,False
1954,Eriocitrin,,False
1955,L-Proline,,False
1956,Malvidin,,False
1957,D-Aspartic Acid,,False
1958,4-Hydroxyglucobrassicin,,False
1959,Palmitic Acid,,False
1960,Lignin,,False
1961,Pyrrolidine,,False
1962,Stachyurin,,False
1963,"2,3-Dihydroxybutanedioic Acid",,False
1964,Eugenol,,False
1965,Luteolin,,False
1966,Potassium,,False
1967,D-Glucose,,False
1968,Nitrate,,False
1969,Ethyl Acetate,,False
1970,Gamma-Terpinene,,False
1971,L-Leucine,,False
1972,Stachyose,,False
1973,alpha-Bergamotene,,False
1974,Citronellol,,False
1975,Stearic Acid,,False
1976,L-Aspartic Acid,,False
1977,Zingiberol,,False
1978,Lauric Acid,,False
1979,Allyl Isothiocyanate,,False
1980,Npc212957,,False
1981,Ascorbic acid; biotin; cyanocobalamin; dexpanthenol; ergocalciferol; folic acid; niacinamide; pyridoxine hydrochloride; riboflavin 5'-phosphate sodium; thiamine hydrochloride; vitamin A; vitamin E,,False
1982,p-Menth-4(8)-en-3-one,,False
1983,Epsilon-Polylysine,,False
1984,"(1R,2S,4R,5S)-6-[(2R,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxycyclohexane-1,2,3,4,5-pentol",,False
1985,Narirutin,,False
1986,Naringin,,False
1987,Decanoic Acid,,False
1988,alpha-D-lactose,,False
1989,Calcium Oxide,,False
1990,(-)-Zingiberene,,False
1991,Raffinose,,False
1992,Isobutanol,,False
1993,Phytate,,False
1994,Epigallocatechin,,False
1995,D-Fructose,,False
1996,beta-Sesquiphellandrene,,False
1997,Hesperidin,,False
1998,Diosgenin,,False
1999,Water,,False
2000,Catechin,,False
2001,Menthofuran,,False
2002,Delphinidin Chloride,,False
2003,L-Serine,,False
2004,Ethyl Lactate,,False
2005,Galloylpunicalin,,False
2006,2-Oxoglutaric Acid,,False
2007,Cdp-DG(16:0/18:0),,False
2008,"(3b,5a,25R)-3-Hydroxyspirostan-6-one 3-[2-acetylarabinosyl-(1->6)-glucoside]",,False
2009,"3,3',4',5,7-Pentahydroxy-5'-methoxyflavylium",,False
2010,Pyruvic Acid,,False
2011,GlyTouCan:G35236GY,,False
2012,Npc214502,,False
2013,2-Methyl-2-butanol,,False
2014,Benzoic Acid,,False
2015,Hexanoic Acid,,False
2016,1-Methyl-4-Prop-1-En-2-Ylcyclohexene,,False
2017,L-Lactic Acid,,False
2018,Curzerenone,,False
2019,"1,8-Cineole",,False
2020,Chlorine,,False
2021,Putrescine,,False
2022,Myrcene,,False
2023,L-Glutamic Acid,,False
2024,Gallic Acid,,False
2025,D-Galacturonic Acid,,False
2026,O-alpha-D-Glucopyranosyl-(1->4)-O-alpha-D-glucopyranosyl-(1->4)-D-glucopyranose,,False
2027,Hydrogen Sulfide,,False
2028,"Disodium;[3-[2,3-di(octadeca-9,12-dienoyloxy)propoxy-oxidophosphoryl]oxy-2-hydroxypropyl] 2,3-di(octadeca-9,12-dienoyloxy)propyl phosphate",,False
2029,Invert Sugar,,False
2030,Octanoic Acid,,False
2031,beta-Lactose,,False
2032,Apiole,,False
2033,Peonidin 3-arabinoside,,False
2034,Chrysoeriol 7-O-(6''-malonyl-apiosyl-glucoside),,False
2035,An inositol,,False
2036,Choline Alfoscerate,,False
2037,4-Hydroxybenzoic Acid,,False
2038,Malic Acid,,False
2039,Genistin,,False
2040,Pipecolic Acid,,False
2041,Piperidines,,False
2042,p-Cymen-8-ol,,False
2043,Psoralen,,False
2044,6'-Sialyllactose,,False
2045,Beta-D-Glucose,,False
2046,Hesperetin,,False
2047,Terpinolene,,False
2048,Nonanoic Acid,,False
2049,Apigenin 7-O-(6''-malonyl-apiosyl-glucoside),,False
2050,"Kaempferol 3,7,4'-O-triglucoside",,False
2051,Lonicerin,,False
2052,Peonidin 3-galactoside,,False
2053,Sucrose,,False
2054,Nicotinic Acid,,False
2055,L-Threonine,,False
2056,L-Ascorbic Acid,,False
2057,(-)-alpha-Curcumene,,False
2058,L-Arginine,,False
2059,Betulinic Acid,,False
2060,Acetylglycine,,False
2061,4-Methoxyglucobrassicin,,False
2062,Delphinidin 3-O-glucoside cation,,False
2063,Fluoride Ion,,False
2064,Magnesium ion,,False
2065,"3,5-Dihydroxyphenyl beta-D-glucopyranoside",,False
2066,Succinic Acid,,False
2067,(-)-Cystine,,False
2068,Hexanal,,False
2069,4-Vinylguaiacol,,False
2070,D-Arabitol,,False
2071,"4-((3,3-Dimethyloxiran-2-Yl)Methoxy)Furo(3,2-G)Chromen-7-One",,False
2072,Citric Acid,,False
2073,Sodium,,False
2074,L-Tryptophan,,False
2075,"(2R,3R,4S,5S)-2,3,4,5-tetrahydroxyhexanal",,False
2076,(-)-Isopulegol,,False
2077,"Rubber, natural-smoked sheet and latex solids (hevea brasiliensis)",,False
2078,"2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-1-Benzopyrylium",,False
2079,L-Arabinose,,False
2080,Myristicin,,False
2081,Thiamine,,False
2082,Curcumene,,False
2083,Malonylgenistin,,False
2084,Sorbitol,,False
2085,(-)-beta-Sitosterol,,False
2086,Eicosanoic Acid,,False
2087,Imperatorin,,False
2088,Turmerone,,False
2089,Arbutin,,False
2090,Luteolin 7-O-(2-apiosyl-6-malonyl)-glucoside,,False
2091,"Glycerophospholipids, cephalins",,False
2092,Sulfide ion,,False
2093,Erythritol,,False
2094,Epicatechin Gallate,,False
2095,Nitrogen,,False
2096,kaempferol 3-O-sophoroside,,False
2097,Bergapten,,False
2098,(-)-Asparagine,,False
2099,Chloride,,False
2100,(-)-Menthol,,False
2101,Mannitol,,False
2102,L-Alanine,,False
2103,Myricetin,,False
2104,"1-Allyl-2,3,4,5-tetramethoxybenzene",,False
2105,L-Methionine,,False
2106,Petunidin 3-Glucoside,,False
2107,Delphinidin 3-galactoside,,False
2108,Rutin,,False
2109,Pantothenic Acid,,False
2110,Elemol,,False
2111,"Ethanedioic acid, calcium salt (1:1)",,False
2112,Phosphate,,False
2113,"3,4',5,7-Tetrahydroxy-3'-methoxyflavylium",,False
2114,"(2a,3b,5a,6a,22R,25R)-Furostane-22-methoxy-2,3,6,26-tetrol 3-[glucosyl-(1->2)-[xylosyl-(1->3)]-glucosyl-(1->4)-galactoside] 26-glucoside",,False
2115,Hyperoside,,False
2116,"(25S)-Spirostane-3b,5b,6a-triol 3-[4''-rhamnosylglucoside]",,False
2117,Myristic Acid,,False
2118,Xanthoxyletin,,False
2119,"(3b,5a,6b,22a,25R)-Furostane-22-methoxy-3,6,26-triol 3-[glucosyl-(1->2)-[xylosyl-(1->3)]-glucosyl-(1->4)-galactoside] 26-glucoside",,False
2120,L-Lysine,,False
2121,Cholesterol,,False
2122,Butyric Acid,,False
2123,Pseudotaraxasterol,,False
2124,Kaempferol,,False
2125,Quinate,,False
2126,Gossypol,,False
2127,alpha-D-Mannan,,False
2128,beta-D-glucopyranuronic acid,,False
2129,"24-Methylene,25-methylcholesta-5-en-3beta-ol",,False
2130,Uridine,,False
2131,Beta-Pinene,,False
2132,Apigenin,,False
2133,L-Histidine,,False
2134,Phosphine,,False
2135,Isoamyl Alcohol,,False
2136,Oxalic Acid,,False
2137,Riboflavin,,False
2138,(-)-Gallocatechin gallate,,False
2139,Heptanoic Acid,,False
2140,D-Lactic Acid,,False
2141,Deae-cellulose,,False
2142,Glycerol,,False
2143,Xylan Sulfate,,False
2144,D-Xylose,,False
2145,Naringenin,,False
2146,Daidzin,,False
2147,"bis((3R,4S,5S,6R)-2-[[(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol);(3R,4S,5S,6R)-2-[[(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylhept-6-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",,False
2148,D-Galactose,,False
2149,Cadaverine,,False
2150,L-Malic Acid,,False
2151,Xanthyletin,,False
2152,Curcumenol,,False
2153,L-Tyrosine,,False
2154,Methylamine,,False
2155,Theaflavin (Standard),,False
2156,P-Cymene,,False
2157,Amygdalin,,False
2158,"7,12-dimethylbenzaanthracene",,False
2159,"(S)-3,5-dihydroxyphenylglycine",,False
2160,"7,12-dimethylbenz[α]anthracene",,False
2161,3'-deoxy-3'-azidothymidine,,False
2162,cis-diamminedichloroplatinum,,False
2163,"1,2-dimethyl hydrazine",,False
2164,"2,2-diphenyl-1-picrylhydrazyl",,False
2165,"2-amino-1-methyl-6-phenylimidazo4,5-bpyridine",,False
2166,"1,25-dihydroxyvitamin D",,False
2168,capsaicin,,False
2169,PL,,False
2170,methicillin,,False
2171,"2,2-azinobis[3-ethylbenzthiazoline]-6-sulfonic acid",,False
2172,"1,1-diphenyl,2-picrylhydrazyl",,False
2173,Atrasentan,Atrasentan,True
2174,Rilzabrutinib,Rilzabrutinib,True
2175,Suzetrigine,Suzetrigine,True
2176,Taletrectinib,Taletrectinib,True
2177,Tiratricol,Tiratricol,True
2178,Vanzacaftor,Vanzacaftor,True
2179,Clorazepate,,False
2180,Tetrahydrocannabinol,,False
2181,CID 25200315,,False
2182,Heroin,,False
2183,"5,8,14-Triazatetracyclo[10.3.1.02,11.04,9]hexadeca-2,4,6,8,10-pentaene",,False
2184,"1H-Pyrrole-1-carboxamide, 3-ethyl-2,5-dihydro-4-methyl-N-2-4-(trans-4-methylcyclohexyl)aminocarbonylaminosulfonylphenylethyl-2-oxo-",,False
2185,Allopregnanolone,,False
2186,Sparfloxacin,,False
2187,"7-Chloro-2-(methylimino)-5-phenyl-2,3-dihydro-4H-1,4-benzodiazepin-4-ol",,False
2188,Prilosec,,False
2189,Trimethylpsoralen,,False
2190,Hexopyranosyl-(1->6)hexopyranosyl-(1->6)hexose,,False
2191,Hexachlorocyclohexane,,False
2192,Desmethylsertraline,,False
2193,Miconazole,,False
2194,4-Methylpyrazole,,False
2195,Metamizole,,False
2196,2-O-Sulfohexopyranuronosyl-(1->4)-2-deoxy-3-O-sulfo-2-(sulfoamino)hexopyranosyl-(1->4)-2-O-sulfohexopyranuronosyl-(1->4)-2-acetamido-2-deoxy-6-O-sulfohexopyranose,,False
2197,Chlorothiazide,,False
2198,Heparin Pentasaccharide,,False
2199,"1-(2,2-Difluoro-1,3-benzodioxol-5-yl)-N-(1-((2R)-2,3-dihydroxypropyl)-6-fluoro-2-(2-hydroxy-1,1-dimethylethyl)-1H-indol-5-yl)cyclopropanecarboxamide",,False
2200,Npc209773,,False
2201,"Aspidospermidine-3-carboxylic acid, 4-(acetyloxy)-6,7-didehydro-15-((2R,4R,6S,8S)-4-(1,1-difluoroethyl)-1,3,4,5,6,7,8,9-octahydro-8-(methoxycarbonyl)-2,6-methano-2H-azecino(4,3-b)indol-8-yl)-3-hydroxy-16-methoxy-1-methyl-, methyl ester, (2beta,3beta,4beta,5alpha,12R,19alpha)-",,False
2202,Tyramine,,False
2203,Indinavir Sulfate,,False
2204,8-Methoxypsoralen,,False
2205,(+-)-Trimeprazine,,False
2206,2-Amino-5-phenyl4(5H)-oxazolone,,False
2207,Deutetrabenazine (USAN/INN),,False
2208,Lercanidipine Hydrochloride,,False
2209,Pentyl nitrite,,False
2210,CID 118984461,,False
2211,Chlophedianol,,False
2212,"(2R,4S)-Ketoconazole",,False
2213,"med.21724, Compound Benztropine",,False
2214,Ethylenediaminetetraacetic Acid,,False
2215,Gestodene,,False
2216,Pyrilamine,,False
2217,Desitin,,False
2218,Desogestrel,,False
2219,"N-((1R,2R)-2-(2,3-Dihydro-1,4-benzodioxin-6-yl)-2-hydroxy-1-(1-pyrrolidinylmethyl)ethyl)octanamide",,False
2220,"(1R,2S)-Tranylcypromine",,False
2221,"4-(Dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-3,4,4a,5,5a,6,12,12a-octahydrotetracene-2-carboximidic acid",,False
2222,"Ibuprofen, (+-)-",,False
2223,Terramycin,,False
2224,Magaldrate (USAN:USP:INN:BAN),,False
2225,Atorvastatin Calcium,,False
2226,"6,7-Dichloro-3-hydroxy-1,5 dihydro-imidazo(2,1-b)quinazolin-2-one",,False
2227,"(3aR,4R,5R,7S,8S,9R,9aS,12R)-8-hydroxy-4,7,9,12-tetramethyl-3-oxo-7-vinyldecahydro-4,9a-propanocyclopenta[8]annulen-5-yl 2-(((1R,2R,4R)-4-amino-2-hydroxycyclohexyl)thio)acetate",,False
2228,Propoxyphene,,False
2229,Reboxetine,,False
2230,"(2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid",,False
2231,(+-)-Chlorpheniramine,,False
2232,Ethylene Glycol,,False
2233,Dihydralazine,,False
2234,Phytic acid,,False
2235,Loratadine,,False
2236,Obidoxime,,False
2237,Pralidoxime,,False
2238,Terizidone,,False
2239,Echinacea,,False
2240,Ertapenem,,False
2241,Givosiran,,False
2242,Nitroprusside,,False
2243,Lurbinectedin,,False
2244,Thiabendazole,,False
2245,Daidzein,,False
2246,Oliceridine,,False
2247,Piperacillin,,False
2248,Remdesivir,,False
2249,Telavancin,,False
2250,Ticarcillin,,False
2251,Verteporfin,,False
2252,Chlorotrianisene,,False
2253,Carbimazole,,False
2254,Epinephrine,,False
2255,Lidocaine,,False
2256,Enoxacin,,False
2257,Succinylcholine,,False
2258,Benzthiazide,,False
2259,Sulfacetamide,,False
2260,Bismuth subsalicylate,,False
2261,Cyclopropane,,False
2262,Enalaprilat,,False
2263,Mineral oil,,False
2264,Dirithromycin,,False
2265,Carbidopa,,False
2266,Ipratropium,,False
2267,Mephenytoin,,False
2268,Testolactone,,False
2269,Propofol,,False
2270,Nitrous oxide,,False
2271,Droperidol,,False
2272,Tannic acid,,False
2273,Cocaine,,False
2274,Sucralose,,False
2275,Tyrosine,,False
2276,Hydrogen,,False
2277,Balovaptan,,False
2278,Polysorbate 60,,False
2279,Zeranol,,False
2280,Tagatose,,False
2281,Itopride,,False
2282,Oxytocin,,False
2283,Isoflavone,,False
2284,Curcumin,,False
2285,Talarozole,,False
2286,Lycopene,,False
2287,Linoleic acid,,False
2288,Diosmetin,,False
2289,Mitoxantrone,,False
2290,Stevioside,,False
2291,Cevimeline,,False
2292,Muscimol,,False
2293,Terpinen-4-ol,,False
2294,Phenylalanine,,False
2295,Pea,,False
2296,Deptropine,,False
2297,Insulin tregopil,,False
2298,Ergosterol,,False
2299,Metergoline,,False
2300,Fucoxanthin,,False
2301,Oleic Acid,,False
2302,Phenol,,False
2303,Berberine,,False
2304,Nitrocefin,,False
2305,Tubocurarine,,False
2306,Glyphosate,,False
2307,Propylparaben,,False
2308,Formononetin,,False
2309,Atrazine,,False
2310,Tazarotene,,False
2311,Borneol,,False
2312,Abscisic Acid,,False
2313,Irinotecan,,False
2314,Enrofloxacin,,False
2315,Imidacloprid,,False
2316,Voglibose,,False
2317,Calcium sulfate,,False
