original_id,new_id,name
2134,2134,Phosphine
2135,2135,Isoamyl Alcohol
2136,2136,Oxalic Acid
2137,2137,Riboflavin
2138,2138,(-)-Gallocatechin gallate
2139,2139,Heptanoic Acid
2140,2140,D-Lactic Acid
2141,2141,Deae-cellulose
2142,2142,Glycerol
2143,2143,Xylan Sulfate
2144,2144,D-Xylose
2145,2145,Naringenin
2146,2146,Daidzin
2147,2147,"bis((3R,4S,5S,6R)-2-[[(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol);(3R,4S,5S,6R)-2-[[(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylhept-6-en-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol"
2148,2148,D-Galactose
2149,2149,Cadaverine
2150,2150,L-Malic Acid
2151,2151,Xanthyletin
2152,2152,Curcumenol
2153,2153,L-Tyrosine
2154,2154,Methylamine
2155,2155,Theaflavin (Standard)
2156,2156,P-Cymene
2157,2157,Amygdalin
2158,2158,"7,12-dimethylbenzaanthracene"
2159,2159,"(S)-3,5-dihydroxyphenylglycine"
2160,2160,"7,12-dimethylbenz[α]anthracene"
2161,2161,3'-deoxy-3'-azidothymidine
2162,2162,cis-diamminedichloroplatinum
2163,2163,"1,2-dimethyl hydrazine"
2164,2164,"2,2-diphenyl-1-picrylhydrazyl"
2165,2165,"2-amino-1-methyl-6-phenylimidazo4,5-bpyridine"
2166,2166,"1,25-dihydroxyvitamin D"
2167,2167,NA
2168,2168,capsaicin
2169,2169,PL
2170,2170,methicillin
2171,2171,"2,2-azinobis[3-ethylbenzthiazoline]-6-sulfonic acid"
2172,2172,"1,1-diphenyl,2-picrylhydrazyl"
2173,2173,Atrasentan
2174,2174,Rilzabrutinib
2175,2175,Suzetrigine
2176,2176,Taletrectinib
2177,2177,Tiratricol
2178,2178,Vanzacaftor
2179,2179,Clorazepate
2180,2180,Tetrahydrocannabinol
2181,2181,CID 25200315
2182,2182,Heroin
2183,2183,"5,8,14-Triazatetracyclo[10.3.1.02,11.04,9]hexadeca-2,4,6,8,10-pentaene"
2184,2184,"1H-Pyrrole-1-carboxamide, 3-ethyl-2,5-dihydro-4-methyl-N-2-4-(trans-4-methylcyclohexyl)aminocarbonylaminosulfonylphenylethyl-2-oxo-"
2185,2185,Allopregnanolone
2186,2186,Sparfloxacin
2187,2187,"7-Chloro-2-(methylimino)-5-phenyl-2,3-dihydro-4H-1,4-benzodiazepin-4-ol"
2188,2188,Prilosec
2189,2189,Trimethylpsoralen
2190,2190,Hexopyranosyl-(1->6)hexopyranosyl-(1->6)hexose
2191,2191,Hexachlorocyclohexane
2192,2192,Desmethylsertraline
2193,2193,Miconazole
2194,2194,4-Methylpyrazole
2195,2195,Metamizole
2196,2196,2-O-Sulfohexopyranuronosyl-(1->4)-2-deoxy-3-O-sulfo-2-(sulfoamino)hexopyranosyl-(1->4)-2-O-sulfohexopyranuronosyl-(1->4)-2-acetamido-2-deoxy-6-O-sulfohexopyranose
2197,2197,Chlorothiazide
2198,2198,Heparin Pentasaccharide
2199,2199,"1-(2,2-Difluoro-1,3-benzodioxol-5-yl)-N-(1-((2R)-2,3-dihydroxypropyl)-6-fluoro-2-(2-hydroxy-1,1-dimethylethyl)-1H-indol-5-yl)cyclopropanecarboxamide"
2200,2200,Npc209773
2201,2201,"Aspidospermidine-3-carboxylic acid, 4-(acetyloxy)-6,7-didehydro-15-((2R,4R,6S,8S)-4-(1,1-difluoroethyl)-1,3,4,5,6,7,8,9-octahydro-8-(methoxycarbonyl)-2,6-methano-2H-azecino(4,3-b)indol-8-yl)-3-hydroxy-16-methoxy-1-methyl-, methyl ester, (2beta,3beta,4beta,5alpha,12R,19alpha)-"
2202,2202,Tyramine
2203,2203,Indinavir Sulfate
2204,2204,8-Methoxypsoralen
2205,2205,(+-)-Trimeprazine
2206,2206,2-Amino-5-phenyl4(5H)-oxazolone
2207,2207,Deutetrabenazine (USAN/INN)
2208,2208,Lercanidipine Hydrochloride
2209,2209,Pentyl nitrite
2210,2210,CID 118984461
2211,2211,Chlophedianol
2212,2212,"(2R,4S)-Ketoconazole"
2213,2213,"med.21724, Compound Benztropine"
2214,2214,Ethylenediaminetetraacetic Acid
2215,2215,Gestodene
2216,2216,Pyrilamine
2217,2217,Desitin
2218,2218,Desogestrel
2219,2219,"N-((1R,2R)-2-(2,3-Dihydro-1,4-benzodioxin-6-yl)-2-hydroxy-1-(1-pyrrolidinylmethyl)ethyl)octanamide"
2220,2220,"(1R,2S)-Tranylcypromine"
2221,2221,"4-(Dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-3,4,4a,5,5a,6,12,12a-octahydrotetracene-2-carboximidic acid"
2222,2222,"Ibuprofen, (+-)-"
2223,2223,Terramycin
2224,2224,Magaldrate (USAN:USP:INN:BAN)
2225,2225,Atorvastatin Calcium
2226,2226,"6,7-Dichloro-3-hydroxy-1,5 dihydro-imidazo(2,1-b)quinazolin-2-one"
2227,2227,"(3aR,4R,5R,7S,8S,9R,9aS,12R)-8-hydroxy-4,7,9,12-tetramethyl-3-oxo-7-vinyldecahydro-4,9a-propanocyclopenta[8]annulen-5-yl 2-(((1R,2R,4R)-4-amino-2-hydroxycyclohexyl)thio)acetate"
2228,2228,Propoxyphene
2229,2229,Reboxetine
2230,2230,"(2S,4S)-4-cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid"
2231,2231,(+-)-Chlorpheniramine
2232,2232,Ethylene Glycol
2233,2233,Dihydralazine
2234,2234,Phytic acid
2235,2235,Loratadine
2236,2236,Obidoxime
2237,2237,Pralidoxime
2238,2238,Terizidone
2239,2239,Echinacea
2240,2240,Ertapenem
2241,2241,Givosiran
2242,2242,Nitroprusside
2243,2243,Lurbinectedin
2244,2244,Thiabendazole
2245,2245,Daidzein
2246,2246,Oliceridine
2247,2247,Piperacillin
2248,2248,Remdesivir
2249,2249,Telavancin
2250,2250,Ticarcillin
2251,2251,Verteporfin
2252,2252,Chlorotrianisene
2253,2253,Carbimazole
2254,2254,Epinephrine
2255,2255,Lidocaine
2256,2256,Enoxacin
2257,2257,Succinylcholine
2258,2258,Benzthiazide
2259,2259,Sulfacetamide
2260,2260,Bismuth subsalicylate
2261,2261,Cyclopropane
2262,2262,Enalaprilat
2263,2263,Mineral oil
2264,2264,Dirithromycin
2265,2265,Carbidopa
2266,2266,Ipratropium
2267,2267,Mephenytoin
2268,2268,Testolactone
2269,2269,Propofol
2270,2270,Nitrous oxide
2271,2271,Droperidol
2272,2272,Tannic acid
2273,2273,Cocaine
2274,2274,Sucralose
2275,2275,Tyrosine
2276,2276,Hydrogen
2277,2277,Balovaptan
2278,2278,Polysorbate 60
2279,2279,Zeranol
2280,2280,Tagatose
2281,2281,Itopride
2282,2282,Oxytocin
2283,2283,Isoflavone
2284,2284,Curcumin
2285,2285,Talarozole
2286,2286,Lycopene
2287,2287,Linoleic acid
2288,2288,Diosmetin
2289,2289,Mitoxantrone
2290,2290,Stevioside
2291,2291,Cevimeline
2292,2292,Muscimol
2293,2293,Terpinen-4-ol
2294,2294,Phenylalanine
2295,2295,Pea
2296,2296,Deptropine
2297,2297,Insulin tregopil
2298,2298,Ergosterol
2299,2299,Metergoline
2300,2300,Fucoxanthin
2301,2301,Oleic Acid
2302,2302,Phenol
2303,2303,Berberine
2304,2304,Nitrocefin
2305,2305,Tubocurarine
2306,2306,Glyphosate
2307,2307,Propylparaben
2308,2308,Formononetin
2309,2309,Atrazine
2310,2310,Tazarotene
2311,2311,Borneol
2312,2312,Abscisic Acid
2313,2313,Irinotecan
2314,2314,Enrofloxacin
2315,2315,Imidacloprid
2316,2316,Voglibose
2317,2317,Calcium sulfate
2318,2318,Permethrin
2319,2319,Blonanserin
2320,2320,Carbon monoxide
2321,2321,Biochanin A
2322,2322,Genistein
2323,2323,Basil
2324,2324,Chrysin
2325,2325,Tolfenamic acid
2326,2326,Entospletinib
2327,2327,Dapoxetine
2328,2328,Epigallocatechin gallate
2329,2329,Magnesium peroxide
2330,2330,Lecithin
2331,2331,Cinnarizine
2332,2332,SN-38
2333,2333,Emodin
2334,2334,Lysine
2335,2335,Natamycin
2336,2336,Palmitoleic Acid
2337,2337,Sakuranetin
2338,2338,Threonine
2339,2339,Piperine
2340,2340,Ozone
2341,2341,Oregano
2342,2342,Aldosterone
2343,2343,Celastrol
2344,2344,Carbon dioxide
2345,2345,Tyrosinase
2346,2346,p-Coumaric acid
2347,2347,Pentamidine
2348,2348,Rosmarinic acid
2349,2349,MCC
2350,2350,Vasopressin
2351,2351,Azelnidipine
2352,2352,Benidipine
2353,2353,Cilnidipine
2354,2354,Manidipine
2355,2355,Aniline
2356,2356,alpha-Lactalbumin
2357,2357,Resveratrol
2358,2358,Pterostilbene
2359,2359,Cocoa
2360,2360,Pomegranate
2361,2361,Licorice
2362,2362,Cypermethrin
2363,2363,Bifenthrin
2364,2364,Kava
2365,2365,Ginsenosides
2366,2366,Artesunate
2367,2367,Polydextrose
2368,2368,Nocodazole
2369,2369,Tonapofylline
2370,2370,Sodium chloride
2371,2371,Novobiocin
2372,2372,Tesofensine
2373,2373,Xanthine
2374,2374,Molybdenum
2375,2375,Ceftriaxone
2376,2376,Clevidipine
2377,2377,Astaxanthin
2378,2378,Taurine
2379,2379,Ouabain
2380,2380,Thyme
2381,2381,Vernakalant
2382,2382,Glucose-6-Phosphate
2383,2383,Dinoprost
2384,2384,Sarcosine
2385,2385,Ferric pyrophosphate
2386,2386,Mosapride
2387,2387,Sodium zirconium cyclosilicate
2388,2388,alpha-Linolenic acid
2389,2389,Ephedrine
2390,2390,Fulvestrant
2391,2391,Omalizumab
2392,2392,Bupivacaine
2393,2393,Beta carotene
2394,2394,Leuprolide
2395,2395,Silver
2396,2396,Ornithine
2397,2397,Lactoferrin
2398,2398,MK-3577
2399,2399,Carnosine
2400,2400,Pyridoxamine
2401,2401,Omega-3 fatty acids
2402,2402,Ergocalciferol
2403,2403,Ropocamptide
2404,2404,Bevacizumab
2405,2405,Chlorogenic Acid
2406,2406,Sulforaphane
2407,2407,Glycocyamine
2408,2408,Adapalene
2409,2409,Dexmedetomidine
2410,2410,Metadoxine
2411,2411,Pyrotinib
2412,2412,Citicoline
2413,2413,Calcitonin gene-related peptide
2414,2414,Psicose
2415,2415,Pegvisomant
2416,2416,Nivolumab
2417,2417,Ajmaline
2418,2418,Ferric derisomaltose
2419,2419,Iron isomaltoside 1000
2420,2420,Bendamustine
2421,2421,Ramosetron
2422,2422,Xenon
2423,2423,Ketanserin
2424,2424,Ibudilast
2425,2425,Ferrous succinate
2426,2426,Pasireotide
2427,2427,Doconexent
2428,2428,Neostigmine
2429,2429,Gold
2430,2430,Valine
2431,2431,Tocilizumab
2432,2432,Diquafosol
2433,2433,Titanium
2434,2434,Saracatinib
2435,2435,Levosimendan
2436,2436,Chenodeoxycholic acid
2437,2437,Rituximab
2438,2438,Dobutamine
2439,2439,Substance P
2440,2440,Icatibant
2441,2441,Estriol
2442,2442,Kynurenic Acid
2443,2443,Procaine
2444,2444,Altropane
2445,2445,Gemcabene
2446,2446,Onapristone
2447,2447,Pyridoxal
2448,2448,Durvalumab
2449,2449,Inulin
2450,2450,Spermidine
2451,2451,Spermine
2452,2452,Ranibizumab
2453,2453,Calcium lactate
2454,2454,Ciprofibrate
2455,2455,Ropivacaine
2456,2456,Tetrathiomolybdate
2457,2457,MP4CO
2458,2458,Centhaquine
2459,2459,Indoxyl sulfate
2460,2460,Cytarabine
2461,2461,Boron
2462,2462,Hydrochloric acid
2463,2463,Ecopipam
2464,2464,Lysergic acid diethylamide
2465,2465,Sarilumab
2466,2466,Tilmanocept
2467,2467,Tetrodotoxin
2468,2468,Levobupivacaine
2469,2469,Tesamorelin
2470,2470,Evolocumab
2471,2471,Uracil
2472,2472,D-Serine
2473,2473,Triptorelin
2474,2474,Conivaptan
2475,2475,Phosphocreatine
2476,2476,Cobalamin
2477,2477,Methylene blue
2478,2478,Formic acid
2479,2479,Pyridoxal phosphate
2480,2480,Sevoflurane
2481,2481,Ipilimumab
2482,2482,Icodextrin
2483,2483,Glycolic acid
2484,2484,Belimumab
2485,2485,Hyaluronic acid
2486,2486,Anlotinib
2487,2487,Mecobalamin
2488,2488,Decitabine
2489,2489,Azacitidine
2490,2490,Aflibercept
2491,2491,Glyceryl Trierucate
2492,2492,Rotigotine
2493,2493,Arsenic trioxide
2494,2494,Acetylcysteine
2495,2495,Betamethasone
2496,2496,Tocotrienol
2497,2497,Silicon dioxide
2498,2498,Samarium
2499,2499,Ferumoxytol
2500,2500,Calcium Phosphate
2501,2501,Megestrol
2502,2502,Dexchlorpheniramine
2503,2503,Vedolizumab
2504,2504,Ferric carboxymaltose
2505,2505,Flupirtine
2506,2506,Veliparib
2507,2507,Albuterol
2508,2508,Xylitol
2509,2509,Cetuximab
2510,2510,Picolinic acid
2511,2511,Goserelin
2512,2512,Anakinra
2513,2513,Mevalonic acid
2514,2514,Indobufen
2515,2515,Alprostadil
2516,2516,Rilonacept
2517,2517,Cinnamon
2518,2518,Fluorescein
2519,2519,Fimasartan
2520,2520,Fish oil
2521,2521,Trehalose
2522,2522,Desflurane
2523,2523,Hypoxanthine
2524,2524,Allantoin
2525,2525,Cefazolin
2526,2526,Atracurium
2527,2527,Tremelimumab
2528,2528,Rilotumumab
2529,2529,Eritoran
2530,2530,Infliximab
2531,2531,Sacituzumab govitecan
2532,2532,Burosumab
2533,2533,2-Iminobiotin
2534,2534,Islatravir
2535,2535,Perhexiline
2536,2536,Colistin
2537,2537,Melphalan
2538,2538,Pembrolizumab
2539,2539,Garlic
2540,2540,Rocuronium
2541,2541,Sugammadex
2542,2542,Xanthohumol
2543,2543,Sodium nitrate
2544,2544,Belladonna
2545,2545,Helium
2546,2546,Gadolinium
2547,2547,Hydroxide ion
2548,2548,Potassium sodium hydrogen citrate
2549,2549,Potassium gluconate
2550,2550,Tramiprosate
2551,2551,Alirocumab
2552,2552,Torcetrapib
2553,2553,Cobalt
2554,2554,Luspatercept
2555,2555,LGD-6972
2556,2556,Afimoxifene
2557,2557,Ilaprazole
2558,2558,Protamine
2559,2559,Inosine
2560,2560,Neramexane
2561,2561,Kynurenine
2562,2562,Quinolinic Acid
2563,2563,Methyl aminolevulinate
2564,2564,Mupirocin
2565,2565,Ularitide
2566,2566,XL019
2567,2567,Rasburicase
2568,2568,Alvocidib
2569,2569,Articaine
2570,2570,Daratumumab
2571,2571,Entinostat
2572,2572,BMS-986020
2573,2573,Istaroxime
2574,2574,Nefopam
2575,2575,Palmidrol
2576,2576,Phenoxybenzamine
2577,2577,Magnesium sulfate
2578,2578,Iomazenil
2579,2579,Maltodextrin
2580,2580,Verinurad
2581,2581,Pegfilgrastim
2582,2582,Lometrexol
2583,2583,Rebaudioside A
2584,2584,Dimercaptosuccinic acid
2585,2585,Tositumomab
2586,2586,Povidone-iodine
2587,2587,Aspergillus oryzae
2588,2588,Procalcitonin
2589,2589,Pegloticase
2590,2590,Canrenone
2591,2591,Barium
2592,2592,Milrinone
2593,2593,Chloroprocaine
2594,2594,D-chiro-Inositol
2595,2595,Bromfenac
2596,2596,Benzocaine
2597,2597,Terlipressin
2598,2598,ISOPENTENYL PYROPHOSPHATE
2599,2599,beta-Hydroxyisovaleric acid
2600,2600,Endostatin
2601,2601,Aminolevulinic acid
2602,2602,Lavoltidine
2603,2603,Clevudine
2604,2604,Ciforadenant
2605,2605,Nandrolone decanoate
2606,2606,"N,N-dimethylarginine"
2607,2607,MK-0893
2608,2608,MK-8666
2609,2609,MK-8245
2610,2610,Apelin
2611,2611,Almitrine
2612,2612,MK-7145
2613,2613,Desmopressin
2614,2614,Nonoxynol-9
2615,2615,Motexafin gadolinium
2616,2616,Atamestane
2617,2617,Icotinib
2618,2618,Orteronel
2619,2619,Rapacuronium
2620,2620,Crotamiton
2621,2621,Mifentidine
2622,2622,Pentagastrin
2623,2623,Mivacurium
2624,2624,Oltipraz
2625,2625,Cetrorelix
2626,2626,Sebelipase alfa
2627,2627,Propylene glycol
2628,2628,Aluminium
2629,2629,Tetrahydrocannabivarin
2630,2630,Enprofylline
2631,2631,Erdosteine
2632,2632,gamma-Aminobutyric acid
2633,2633,Phentolamine
2634,2634,Phenformin
2635,2635,Calcium ascorbate
2636,2636,Terbutaline
2637,2637,Efaproxiral
2638,2638,Iodixanol
2639,2639,Fluorouracil
2640,2640,Isoflurane
2641,2641,Zofenopril
2642,2642,Epanolol
2643,2643,Triclosan
2644,2644,Evinacumab
2645,2645,Guar gum
2646,2646,Semustine
2647,2647,Magnesium hydroxide
2648,2648,Dalcetrapib
2649,2649,Xylazine
2650,2650,Hippuric acid
2651,2651,Red pepper
2652,2652,Polygeline
2653,2653,Gamolenic acid
2654,2654,Isatin
2655,2655,Ifenprodil
2656,2656,Ferric oxide
2657,2657,Maxacalcitol
2658,2658,Acipimox
2659,2659,Ethanolamine oleate
2660,2660,Xanthan gum
2661,2661,Lasofoxifene
2662,2662,Aspartame
2663,2663,Phosphatidylethanolamine
2664,2664,Fluticasone
2665,2665,Calcium carbimide
2666,2666,Maltitol
2667,2667,Endothelin-1
2668,2668,Fevipiprant
2669,2669,Droloxifene
2670,2670,Carbenoxolone
2671,2671,Benzbromarone
2672,2672,Beclomethasone dipropionate
2673,2673,Chlorobutanol
2674,2674,Climbazole
2675,2675,Ibopamine
2676,2676,Xipamide
2677,2677,Virginiamycin
2678,2678,Danicamtiv
2679,2679,Anacetrapib
2680,2680,Doripenem
2681,2681,Praliciguat
2682,2682,Benzoyl peroxide
2683,2683,Dihydroxyacetone
2684,2684,Buthionine sulfoximine
2685,2685,Docarpamine
2686,2686,Ibutilide
2687,2687,Enoximone
2688,2688,Zoledronic acid
2689,2689,Isocitric Acid
2690,2690,Barley
2691,2691,Antimony
2692,2692,Aprotinin
2693,2693,Lafutidine
2694,2694,ATX-101
2695,2695,Rhamnose
2696,2696,Lormetazepam
2697,2697,Piribedil
2698,2698,Halometasone
2699,2699,Physostigmine
2700,2700,Testosterone enanthate
2701,2701,alpha-Ketoisocaproic acid
2702,2702,Methimazole
2703,2703,Allicin
2704,2704,Ferrous bisglycinate
2705,2705,Sutimlimab
2706,2706,Carprofen
2707,2707,Robenacoxib
2708,2708,Dihydromorphine
2709,2709,Argininosuccinate
2710,2710,Buserelin
2711,2711,Zimelidine
2712,2712,Raclopride
2713,2713,2-deoxyglucose
2714,2714,Timolol
2715,2715,Isoprenaline
2716,2716,Acrivastine
2717,2717,Vanillic acid
2718,2718,Sirukumab
2719,2719,Sulfur dioxide
2720,2720,Parecoxib
2721,2721,Travoprost
2722,2722,Oxandrolone
2723,2723,Ceftolozane
2724,2724,Chloropyramine
2725,2725,Propacetamol
2726,2726,Medetomidine
2727,2727,Pradigastat
2728,2728,Esmolol
2729,2729,Xylometazoline
2730,2730,RRx-001
2731,2731,Etomidate
2732,2732,Ioversol
2733,2733,Nicorandil
2734,2734,Cariporide
2735,2735,Candesartan
2736,2736,Isepamicin
2737,2737,Senicapoc
2738,2738,Methylatropine
2739,2739,Benzimidazole
2740,2740,Idoxuridine
2741,2741,Volanesorsen
2742,2742,Cilofexor
2743,2743,Thioredoxin
2744,2744,Tetracosactide
2745,2745,Corticotropin
2746,2746,Devimistat
2747,2747,Insulin glargine
2748,2748,Podophyllin
2749,2749,Methylmalonic Acid
2750,2750,Elesclomol
2751,2751,Dotinurad
2752,2752,Rimonabant
2753,2753,Blinatumomab
2754,2754,Edrophonium
2755,2755,Taxifolin
2756,2756,Adrenomedullin
2757,2757,Metiamide
2758,2758,MK-2206
2759,2759,Urapidil
2760,2760,Nonivamide
2761,2761,Resiniferatoxin
2762,2762,Dazmegrel
2763,2763,Halothane
2764,2764,Vabicaserin
2765,2765,Sulfuric acid
2766,2766,Hypochlorous acid
2767,2767,Monensin
2768,2768,Iobitridol
2769,2769,Etomoxir
2770,2770,Guanine
2771,2771,Psilocybin
2772,2772,Soy isoflavones
2773,2773,Lincomycin
2774,2774,Soybean oil
2775,2775,Ribose
2776,2776,5-methyltetrahydrofolic acid
2777,2777,Linseed oil
2778,2778,Sotrastaurin
2779,2779,Sugarcane
2780,2780,Ritodrine
2781,2781,D-Tryptophan
2782,2782,Epitestosterone
2783,2783,Androstenediol
2784,2784,Dihydrouracil
2785,2785,Botulinum toxin type A
2786,2786,Grapiprant
2787,2787,Ginger
2788,2788,Eosin
2789,2789,Anagliptin
2790,2790,N-acetylmannosamine
2791,2791,Roxatidine acetate
2792,2792,Salmeterol
2793,2793,Glycocholic acid
2794,2794,Evacetrapib
2795,2795,Atrial natriuretic peptide
2796,2796,Amylose
2797,2797,Polysorbate 80
2798,2798,Dydrogesterone
2799,2799,Papain
2800,2800,SB-705498
2801,2801,Sesame oil
2802,2802,Magnesium carbonate
2803,2803,Tiapride
2804,2804,Fenretinide
2805,2805,Iopromide
2806,2806,Suprofen
2807,2807,Ferrous chloride
2808,2808,Faldaprevir
2809,2809,Efonidipine
2810,2810,Clobetasol propionate
2811,2811,2-Hydroxyestradiol
2812,2812,Tolazoline
2813,2813,Porphobilinogen
2814,2814,Calcium chloride
2815,2815,Sodium hydroxide
2816,2816,Lixivaptan
2817,2817,Lanolin
2818,2818,Thymidine
2819,2819,Peanut
2820,2820,Lipoic acid
2821,2821,Ipriflavone
2822,2822,Zilpaterol
2823,2823,Octenidine
2824,2824,Iomeprol
2825,2825,Cytidine
2826,2826,Fenbufen
2827,2827,Moxisylyte
2828,2828,Leukotriene D4
2829,2829,Myrcludex B
2830,2830,Palivizumab
2831,2831,Flucytosine
2832,2832,Garenoxacin
2833,2833,Bisphenol A
2834,2834,Dihydrexidine
2835,2835,Ciclopirox
2836,2836,alpha-Carotene
2837,2837,Muraglitazar
2838,2838,Olopatadine
2839,2839,APG-157
2840,2840,Biguanide
2841,2841,Ganirelix
2842,2842,Azilsartan
2843,2843,Aldafermin
2844,2844,Trenbolone acetate
2845,2845,Cyclic adenosine monophosphate
2846,2846,Thyrotropin
2847,2847,Taurolidine
2848,2848,Brotizolam
2849,2849,Tetracaine
2850,2850,Dopexamine
2851,2851,Tirilazad
2852,2852,Pancuronium
2853,2853,Bifonazole
2854,2854,Symmetric dimethylarginine
2855,2855,Ergothioneine
2856,2856,Levocabastine
2857,2857,Cyclopentolate
2858,2858,Tropicamide
2859,2859,Radafaxine
2860,2860,Tobramycin
2861,2861,Zinc chloride
2862,2862,Methane
2863,2863,Fenbendazole
2864,2864,Milbemycin oxime
2865,2865,Avosentan
2866,2866,Brofaromine
2867,2867,Nedaplatin
2868,2868,Piragliatin
2869,2869,Methoxamine
2870,2870,Licogliflozin
2871,2871,Royal jelly
2872,2872,Diatrizoate
2873,2873,Meglumine
2874,2874,Elobixibat
2875,2875,Eliapixant
2876,2876,Cisatracurium
2877,2877,Lofepramine
2878,2878,Pimobendan
2879,2879,Cediranib
2880,2880,Upacicalcet
2881,2881,Dihydrotachysterol
2882,2882,Bupicomide
2883,2883,Furazolidone
2884,2884,Acadesine
2885,2885,Clazakizumab
2886,2886,JNJ-42165279
2887,2887,Indole
2888,2888,Gallopamil
2889,2889,Malonic acid
2890,2890,Malonyl-CoA
2891,2891,Deslorelin
2892,2892,Clascoterone
2893,2893,Monepantel
2894,2894,Glutathione disulfide
2895,2895,Boldenone undecylenate
2896,2896,Pipemidic acid
2897,2897,Eucalyptus oil
2898,2898,Adenine
2899,2899,Cod liver oil
2900,2900,Cadexomer iodine
2901,2901,Tegoprazan
2902,2902,Romifidine
2903,2903,Acetoacetic acid
2904,2904,Medium-chain triglycerides
2905,2905,LX1031
2906,2906,Iopamidol
2907,2907,Vecuronium
2908,2908,Nepafenac
2909,2909,Tacalcitol
2910,2910,Lanosterol
2911,2911,Sipuleucel-T
2912,2912,Nicotinamide adenine dinucleotide phosphate
2913,2913,Centanafadine
2914,2914,Pentostatin
2915,2915,ONO-8539
2916,2916,Glucosamine
2917,2917,Fluticasone propionate
2918,2918,Menadione
2919,2919,Cinnamaldehyde
2920,2920,Idazoxan
2921,2921,Pholcodine
2922,2922,Cesium
2923,2923,Safflower oil
2924,2924,Ebselen
2925,2925,Povidone
2926,2926,Cefodizime
2927,2927,Dezocine
2928,2928,Lisuride
2929,2929,Icosabutate
2930,2930,Flosequinan
2931,2931,Teduglutide
2932,2932,Enarodustat
2933,2933,Rolipram
2934,2934,Phenylacetic acid
2935,2935,Oxypurinol
2936,2936,Taurocholic acid
2937,2937,Hemoglobin
2938,2938,Ensituximab
2939,2939,Saccharin
2940,2940,Squalene
2941,2941,Hexetidine
2942,2942,Etofibrate
2943,2943,Puerarin
2944,2944,Potassium carbonate
2945,2945,Piretanide
2946,2946,Rivoglitazone
2947,2947,Cholecystokinin
2948,2948,Encainide
2949,2949,Broccoli
2950,2950,Quinaprilat
2951,2951,Bimatoprost
2952,2952,Niperotidine
2953,2953,Nystatin
2954,2954,Mometasone furoate
2955,2955,Selenomethionine
2956,2956,Formestane
2957,2957,Anisomycin
2958,2958,Pimecrolimus
2959,2959,Triphosphoric acid
2960,2960,Oxyfedrine
2961,2961,Urolithin A
2962,2962,Metrifonate
2963,2963,Equol
2964,2964,Tilmicosin
2965,2965,Clomethiazole
2966,2966,Alfentanil
2967,2967,Glisentide
2968,2968,Hypericin
2969,2969,Remoxipride
2970,2970,Formaldehyde
2971,2971,Guanosine
2972,2972,Peginterferon beta-1a
2973,2973,Ractopamine
2974,2974,Dorzagliatin
2975,2975,Indocyanine green
2976,2976,Dasiglucagon
2977,2977,Relamorelin
2978,2978,Phencyclidine
2979,2979,Mefruside
2980,2980,Atezolizumab
2981,2981,Oxypertine
2982,2982,Efpeglenatide
2983,2983,Xamoterol
2984,2984,Oxiconazole
2985,2985,Chlormadinone acetate
2986,2986,Zomepirac
2987,2987,Ferric ammonium citrate
2988,2988,Pentastarch
2989,2989,Ornidazole
2990,2990,Molsidomine
2991,2991,Rice bran oil
2992,2992,Formoterol
2993,2993,Eslicarbazepine
2994,2994,Enisoprost
2995,2995,Pactimibe
2996,2996,Tritoqualine
2997,2997,Carbocromen
2998,2998,Citraconic acid
2999,2999,Hypochlorite
3000,3000,Menatetrenone
3001,3001,Cocamidopropyl betaine
3002,3002,Black pepper
3003,3003,Lacnotuzumab
3004,3004,Clotrimazole
3005,3005,Bretylium
3006,3006,Blueberry
3007,3007,Alefacept
3008,3008,Obicetrapib
3009,3009,Etidocaine
3010,3010,"2,4-thiazolidinedione"
3011,3011,Amifostine
3012,3012,Isoetharine
3013,3013,Gavestinel
3014,3014,Orange
3015,3015,Clioquinol
3016,3016,Trimethaphan
3017,3017,Pentifylline
3018,3018,Brefeldin A
3019,3019,Branebrutinib
3020,3020,Cimlanod
3021,3021,Foscarnet
3022,3022,Polaprezinc
3023,3023,Berberine ursodeoxycholate
3024,3024,Triamcinolone
3025,3025,Glepaglutide
3026,3026,Fluocinolone acetonide
3027,3027,Hepcidin-25
3028,3028,Acivicin
3029,3029,Thymine
3030,3030,Leucovorin
3031,3031,Benzalkonium
3032,3032,gamma-Tocopherol
3033,3033,Odanacatib
3034,3034,Pertuzumab
3035,3035,Iodamide
3036,3036,Remikiren
3037,3037,Histrelin
3038,3038,Mianserin
3039,3039,Mepivacaine
3040,3040,Chlormadinone
3041,3041,Olive oil
