new_id,name,smiles
1150,Acetaminophen Glucuronide,CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O
1151,Dimethicone,
1152,Phloroglucinol,C1=C(C=C(C=C1O)O)O
1153,5-Aminoimidazole-4-Carboxamide,C1=NC(=C(N1)C(=O)N)N
1154,Homocysteine Thiolactone,C1CSC(=O)C1N
1155,Procaine,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
1156,Garlicin,C1CC(C2C(C1O)COC2=O)O
1157,Calcium Gluconate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Ca+2]
1158,Zirconium,[Zr]
1159,Glycitein,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O
1160,Tetragastrin,CSCCC(C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)N
1161,Hemin,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)O)CCC(=O)O.[Cl-].[Fe+3]
1162,Gamolenic Acid,CCCCCC=CCC=CCC=CCCCCC(=O)O
1163,4-Aminobenzoic Acid,C1=CC(=CC=C1C(=O)O)N
1164,Stigmastanol,CCC(CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)C(C)C
1165,5-Hydroxy-L-Tryptophan,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N
1166,Isoprene,CC(=C)C=C
1167,"17,18-Dihete",CCC(C(CC=CCC=CCC=CCC=CCCCC(=O)O)O)O
1168,Prostaglandin I2,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O
1169,Calcium Sulfate,[O-]S(=O)(=O)[O-].[Ca+2]
1170,Silica Gel,
1171,Nonivamide,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
1172,2-Hydroxyvaleric Acid,CCCC(C(=O)O)O
1173,Phenyllactic Acid,CC(C1=CC=CC=C1)(C(=O)O)O
1174,3-Phenylpropanoic Acid,C1=CC=C(C=C1)CCC(=O)O
1175,3-Methylbutanoic Acid,CC(C)CC(=O)O
1176,3-Butyl-1(3H)-Isobenzofuranone,CCCCC1C2=CC=CC=C2C(=O)O1
1177,Ergosterol,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C
1178,Taurodeoxycholic Acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C
1179,Thymine,CC1=CNC(=O)NC1=O
1180,"5,10-Methylenetetrahydrofolic Acid",C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O
1181,Dibutyl Phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
1182,Salbutamol,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
1183,Magnoflorine,C[N+]1(CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)O)OC)C
1184,S-Adenosyl-L-Homocysteine,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N
1185,1-Methylxanthine,CN1C(=O)C2=C(NC1=O)N=CN2
1186,Vanadium,[V]
1187,5-Methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN
1188,Parthenolide,CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C
1189,Lanosterol,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C
1190,Ricinoleic Acid,CCCCCCC(CC=CCCCCCCCC(=O)O)O
1191,2-Methoxyphenol,COC1=CC=CC=C1O
1192,1-Hexanol,CCCCCCO
1193,Baicalein,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O
1194,Aesculetin,C1=CC(=O)OC2=CC(=C(C=C21)O)O
1195,4-Nitrophenol,C1=CC(=CC=C1[N+](=O)[O-])O
1196,Ethylene,C=C
1197,6-Hydroxydopamine,C1=C(C(=CC(=C1O)O)O)CCN
1198,5-Isopropyl-2-Methylphenol,CC1=C(C=C(C=C1)C(C)C)O
1199,2-Isopropyl-5-Methylphenol,CC1=CC(=C(C=C1)C(C)C)O
1200,Argininosuccinic Acid,C(CC(C(=O)O)N)CN=C(N)NC(CC(=O)O)C(=O)O
1201,Jasmonic Acid,CCC=CCC1C(CCC1=O)CC(=O)O
1202,Tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN
1204,(±)-Phenylalanine,
1205,Monocrotaline,CC1C(=O)OC2CCN3C2C(=CC3)COC(=O)C(C1(C)O)(C)O
1206,Scoparone,COC1=C(C=C2C(=C1)C=CC(=O)O2)OC
1207,Kynurenic Acid,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O
1208,Valencene,CC1CCC=C2C1(CC(CC2)C(=C)C)C
1209,Eupatilin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC
1210,Potassium Chloride,[Cl-].[K+]
1211,Iduronic Acid,C(=O)C(C(C(C(C(=O)O)O)O)O)O
1212,Phosphatidylethanolamine,CC(=O)OCC(COP(=O)(O)OCCN)OC(=O)C
1213,"7-Methyl-3-Methylene-1,6-Octadiene",CC(=CCCC(=C)C=C)C
1214,D-Camphor,CC1(C2CCC1(C(=O)C2)C)C
1215,Trehalose,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O
1216,Cellobiose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
1217,Cyanide,[C-]#N
1218,Safrole,C=CCC1=CC2=C(C=C1)OCO2
1219,Paraquat,C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C
1220,Tungsten,[W]
1221,Violaxanthin,CC(=CC=CC=C(C)C=CC=C(C)C=CC12C(CC(CC1(O2)C)O)(C)C)C=CC=C(C)C=CC34C(CC(CC3(O4)C)O)(C)C
1222,Inositol Phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
1223,Chlorophyll,CCC1=C(C2=[NH+]C1=CC3=C(C4=C(C(C(=C4[N-]3)C5=[NH+]C(=C(C5CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C)C=C6C(=C(C(=C2)[N-]6)C=C)C)C(=O)OC)O)C)C.[Mg+2]
1224,Ochratoxin A,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl
1225,2-Methylbutanal,CCC(C)C=O
1226,Heptanal,CCCCCCC=O
1227,Sesamol,C1OC2=C(O1)C=C(C=C2)O
1228,Methyl Salicylate,COC(=O)C1=CC=CC=C1O
1229,Rotenone,CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC
1230,3-Isothiocyanato-1-Propene,C=CCN=C=S
1231,Glabridin,CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C=C(C=C4)O)O)C
1232,Methyl Jasmonate,CCC=CCC1C(CCC1=O)CC(=O)OC
1233,Linalyl Acetate,CC(=CCCC(C)(C=C)OC(=O)C)C
1234,Prostaglandin A1,CCCCCC(C=CC1C=CC(=O)C1CCCCCCC(=O)O)O
1235,Cholate,CC(CCC(=O)[O-])C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
1236,Citalopram,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
1237,Clofenotane,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl
1238,Endrin,C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl
1239,Castasterone,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O
1240,Lithospermic Acid,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O)O)O
1241,Octopamine,C1=CC(=CC=C1C(CN)O)O
1242,Piperidine,C1CCNCC1
1243,Betulin,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO
1244,Soyasaponin I,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O
1245,Abscisic Acid,CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C
1246,11-Dehydrocorticosterone,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C
1247,1H-Indole-3-Acetonitrile,C1=CC=C2C(=C1)C(=CN2)CC#N
1248,Phosphoric Acid,OP(=O)(O)O
1249,Guanosine,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N
1250,Amp,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N
1251,Isoborneol,CC1(C2CCC1(C(C2)O)C)C
1252,Spermine,C(CCNCCCN)CNCCCN
1253,Pyridine,C1=CC=NC=C1
1254,Acetyl-Coa,CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
1255,Chlorate,[O-]Cl(=O)=O
1256,(R)-Oxypeucedanin,CC1(C(O1)COC2=C3C=CC(=O)OC3=CC4=C2C=CO4)C
1257,Phosphoenolpyruvate,C=C(C(=O)O)OP(=O)(O)O
1258,Guanidine,C(=N)(N)N
1259,Iodate,[O-]I(=O)=O
1260,Emodin,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O
1261,Fad,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
1262,Carboxyatractyloside,CC(C)CC(=O)OC1C(C(C(OC1OC2CC3(C4CCC5CC4(CCC3C(C2)(C(=O)O)C(=O)O)C(C5=C)O)C)CO)OS(=O)(=O)O)OS(=O)(=O)O
1263,"2,3-Butanedione",CC(=O)C(=O)C
1264,Methylpyrazine,CC1=NC=CN=C1
1265,Choline Chloride,C[N+](C)(C)CCO.[Cl-]
1266,Isopimpinellin,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC
1267,Tellurium,[Te]
1268,Carbon Disulfide,C(=S)=S
1269,Tetrahydrocurcumin,COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O
1270,Xanthorrhizol,CC1=C(C=C(C=C1)C(C)CCC=C(C)C)O
1271,Dityrosine,C1=CC(=C(C=C1CC(C(=O)O)N)C2=C(C=CC(=C2)CC(C(=O)O)N)O)O
1272,Taurocholic Acid,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
1273,N6-Methyladenosine,CNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O
1274,Geranylgeraniol,CC(=CCCC(=CCCC(=CCCC(=CCO)C)C)C)C
1275,Pyridoxamine,CC1=NC=C(C(=C1O)CN)CO
1276,Ligustilide,CCCC=C1C2=C(C=CCC2)C(=O)O1
1277,Fisetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
1278,Acetoin,CC(C(=O)C)O
1279,2-Furanmethanol,C1=COC(=C1)CO
1280,3-Hydroxyflavone,C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O
1281,3-Methoxytyramine,COC1=C(C=CC(=C1)CCN)O
1282,Sodium Nitrite,N(=O)[O-].[Na+]
1283,Urolithin A,C1=CC2=C(C=C1O)C(=O)OC3=C2C=CC(=C3)O
1284,Scopoletin,COC1=C(C=C2C(=C1)C=CC(=O)O2)O
1285,Utp,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1286,Nad,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
1287,"Inositol 1,4,5-Trisphosphate",C1(C(C(C(C(C1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O
1288,(S)-[6]-Gingerol,
1289,Racemethionine,CSCCC(C(=O)O)N
1290,3-Hydroxyanthranilic Acid,C1=CC(=C(C(=C1)O)N)C(=O)O
1291,Phosphatidylglycerol,CCC.CCO.C(C(COP(=O)(O)O)O)O
1292,Cinnamyl Alcohol,C1=CC=C(C=C1)C=CCO
1293,Methoxyl,C[O]
1294,Cucurbitacin E,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O
1295,N-Methyltryptamine,CNCCC1=CNC2=CC=CC=C21
1296,Sodium Hypochlorite,[O-]Cl.[Na+]
1297,Isopimaric Acid,CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C=C
1298,Maltotriose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O
1299,Chitinase,C1=CC2=C(C=C1C(=N)N)NC(=N2)CC3=NC4=C(N3)C=C(C=C4)C(=N)N.[Zn]
1300,Asiatic Acid,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O
1301,Protopine,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3
1302,Dehydroascorbic Acid,C(C(C1C(=O)C(=O)C(=O)O1)O)O
1303,Biochanin A,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O
1304,2-Aminoacrylate,C=C(C(=O)[O-])N
1305,Kaurenoic Acid,CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4)(C)C(=O)O
1306,Nadh,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O
1307,Morin,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
1308,Achillin,CC1C2CCC(=C3C(C2OC1=O)C(=CC3=O)C)C
1309,Capsanthin,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC(=O)C2(CC(CC2(C)C)O)C)C)C
1310,Anatabine,C1C=CCNC1C2=CN=CC=C2
1311,Phlorizin,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O)O
1312,Palmitoyl-Coa,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
1313,Triethylamine,CCN(CC)CC
1314,Acetamide,CC(=O)N
1315,Chlorpheniramine,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
1316,Pregnenolone Sulfate,CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)C
1317,Methylglyoxal,CC(=O)C=O
1318,Isoscopoletin,COC1=C(C=C2C=CC(=O)OC2=C1)O
1319,Cyclohexane,C1CCCCC1
1320,Geraniol,CC(=CCCC(=CCO)C)C
1321,Aesculin,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O
1322,Betaine Aldehyde,C[N+](C)(C)CC=O
1323,H2O,O
1324,"1,2,3-Benzenetriol",C1=CC(=C(C(=C1)O)O)O
1325,Ursodeoxycholic Acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
1326,Mercury,[Hg]
1327,Rhein,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O
1328,Oripavine,CN1CCC23C4C(=CC=C2C1CC5=C3C(=C(C=C5)O)O4)OC
1329,Farnesol,CC(=CCCC(=CCCC(=CCO)C)C)C
1330,Beta-Elemene,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
1331,Cinnamic Acid,C1=CC=C(C=C1)C=CC(=O)O
1332,L-5-Oxo-2-Pyrrolidinecarboxylic Acid,C1CC(=O)NC1C(=O)O
1333,Sinigrin,C=CCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O
1334,Astragalin,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
1335,Fucoxanthin,CC(=CC=CC=C(C)C=CC=C(C)C(=O)CC12C(CC(CC1(O2)C)O)(C)C)C=CC=C(C)C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C
1336,Oleanolic Acid,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C
1337,Fucosterol,CC=C(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
1338,Isoferulic Acid,COC1=C(C=C(C=C1)C=CC(=O)O)O
1339,Betanin,C1C(N=C(C=C1C=CN2C(CC3=CC(=C(C=C32)O)OC4C(C(C(C(O4)CO)O)O)O)C(=O)O)C(=O)O)C(=O)O
1340,Cafestol,CC12CCC3=C(C1CCC45C2CCC(C4)C(C5)(CO)O)C=CO3
1341,Kahweol,CC12C=CC3=C(C1CCC45C2CCC(C4)C(C5)(CO)O)C=CO3
1342,Maltoheptaose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)CO)CO)O)O)O)O
1343,Vitexin,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O
1344,Isovitexin,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O
1345,Orientin,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O)O
1346,Anandamide,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCO
1347,Threonic Acid,C(C(C(C(=O)O)O)O)O
1348,Beta-Solamarine,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1
1349,Isoxanthopterin,C1=NC2=C(NC1=O)N=C(NC2=O)N
1350,Lead,[Pb]
1351,Paeonol,CC(=O)C1=C(C=C(C=C1)OC)O
1352,Naphthalen-1-Ol,C1=CC=C2C(=C1)C=CC=C2O
1353,Iron Oxide,O=[Fe]=O
1354,3-Hexen-1-Ol,CCC=CCCO
1355,Carveol,CC1=CCC(CC1O)C(=C)C
1356,Lithocholic Acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C
1357,Patchouli Alcohol,CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O
1358,N-Acetyl-L-Cysteine,CC(=O)NC(CS)C(=O)O
1359,N-Butanol,CCCCO
1360,Maltopentaose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)CO)O)O)O)O
1361,Sulfite,[O-]S(=O)[O-]
1362,Myosmine,C1CC(=NC1)C2=CN=CC=C2
1363,Boldine,CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)O)OC)O
1364,Caffeic Acid Ethyl Ester,CCOC(=O)C=CC1=CC(=C(C=C1)O)O
1365,"2,4-Dichlorophenoxyacetic Acid",C1=CC(=C(C=C1Cl)Cl)OCC(=O)O
1366,Molybdate,[O-][Mo](=O)(=O)[O-]
1367,Chromone,C1=CC=C2C(=C1)C(=O)C=CO2
1368,Thiamine Hydrochloride,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-]
1369,Hexylamine,CCCCCCN
1370,4-Pyridoxic Acid,CC1=NC=C(C(=C1O)C(=O)O)CO
1371,Cesium,[Cs]
1372,Paraoxon,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]
1373,Anisatin,CC1CC(C2(C13CC(C(C24COC4=O)(C)O)OC(=O)C3O)O)O
1374,N-Ethyl Trans-2-Cis-6-Nonadienamide,CCC=CCCC=CC(=O)NCC
1375,Glucose 6-Phosphate,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O
1376,Xanthohumol,CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C
1377,Alantolactone,CC1CCCC2(C1=CC3C(C2)OC(=O)C3=C)C
1378,Alkanes,
1379,Limonin,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C
1380,Pectic Acid,
1381,Zolpidem,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
1382,Juglone,C1=CC2=C(C(=O)C=CC2=O)C(=C1)O
1383,Procyanidin B2,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O
1384,"2,3-Dihydroxybenzoic Acid",C1=CC(=C(C(=C1)O)O)C(=O)O
1385,3-Methyladenine,CN1C=NC(=N)C2=C1N=CN2
1386,"1-Chloro-2,4-Dinitrobenzene",C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl
1387,Glyceric Acid,C(C(C(=O)O)O)O
1388,Dihydromyricetin,C1=C(C=C(C(=C1O)O)O)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O
1389,Obacunone,CC1(C2CC(=O)C3(C(C2(C=CC(=O)O1)C)CCC4(C35C(O5)C(=O)OC4C6=COC=C6)C)C)C
1390,Lupeol,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
1391,Gambogic Acid,CC(=CCCC1(C=CC2=C(C3=C(C(=C2O1)CC=C(C)C)OC45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)CC=C(C)C(=O)O)O)C)C
1392,Tomatidine,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)NC1
1393,Chalcone,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2
1394,Formononetin,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O
1395,Phytol,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C
1396,Methyleugenol,COC1=C(C=C(C=C1)CC=C)OC
1397,Potassium Citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.[K+].[K+].[K+]
1398,5-Methylcytosine,CC1=C(NC(=O)N=C1)N
1399,Benzaldehyde,C1=CC=C(C=C1)C=O
1400,Dimethyl Sulfone,CS(=O)(=O)C
1401,Trehalose 6-Phosphate,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O
1402,N-Methylaniline,CNC1=CC=CC=C1
1403,13-Hydroxylupanine,C1CC2C3CC(CN2C(=O)C1)C4CC(CCN4C3)O
1404,Menadione,CC1=CC(=O)C2=CC=CC=C2C1=O
1405,(+)-Myrtenol,CC1(C2CC=C(C1C2)CO)C
1406,Alpha-Endosulfan,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
1407,Norathyriol,C1=C(C=C2C(=C1O)C(=O)C3=CC(=C(C=C3O2)O)O)O
1408,Bromine,BrBr
1409,Bilirubin Diglucuronide,CC1=C(NC(=C1CCC(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O)CC3=C(C(=C(N3)C=C4C(=C(C(=O)N4)C)C=C)C)CCC(=O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C=C6C(=C(C(=O)N6)C=C)C
1410,5-Hydroxytryptophol,C1=CC2=C(C=C1O)C(=CN2)CCO
1411,Oleuropein,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O
1412,Erucin,CSCCCCN=C=S
1413,Loganin,CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O
1414,Butein,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O
1415,Homoserine,C(CO)C(C(=O)O)N
1416,Maltotetraose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)O)O)O)O
1417,Chicoric Acid,C1=CC(=C(C=C1C=CC(=O)OC(C(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)C(=O)O)O)O
1418,Atractyloside,CC(C)CC(=O)OC1C(C(C(OC1OC2CC(C3CCC45CC(CCC4C3(C2)C)C(=C)C5O)C(=O)O)CO)OS(=O)(=O)[O-])OS(=O)(=O)[O-].[K+].[K+]
1419,Ginsenoside Rb1,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)O)C
1420,N-Dodecane,CCCCCCCCCCCC
1421,"2,4-Dihydroxybenzoic Acid",C1=CC(=C(C=C1O)O)C(=O)O
1422,4-Hydroxy-2H-1-Benzopyran-2-One,C1=CC=C2C(=C1)C(=CC(=O)O2)O
1423,Ribitol,C(C(C(C(CO)O)O)O)O
1424,Aminomalonic Acid,C(C(=O)O)(C(=O)O)N
1425,Styrene,C=CC1=CC=CC=C1
1426,Myricetin 3-Rhamnoside,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O
1428,Isoliquiritigenin,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
1429,Dl-Dopa,C1=CC(=C(C=C1CC(C(=O)O)N)O)O
1430,8-Hydroxyguanine,C12=C(NC(=O)N1)N=C(NC2=O)N
1431,1-Heptanol,CCCCCCCO
1432,6-Deoxocastasterone,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CCC4C3(CC(C(C4)O)O)C)C)O)O
